capacity_output [kW],power_input [kW],condenser_water_temperature [DEG C],condenser_water_flow_rate [percent],evaporator_water_return_temperature [DEG C],evaporator_water_supply_temperature [DEG C],evaporator_water_flow_rate [percent]
33.13469388,9.602619991,27.53609618,1.075676736,13.88780296,8.420086258,0.832653061
33.13469388,9.604802081,29.20519521,0.970628076,14.45327697,8.381793792,0.853061224
33.13469388,9.607405628,28.33915137,0.946690102,13.28729825,8.281372657,0.873469388
33.13469388,9.61041188,26.10891903,0.896385812,14.57343852,8.039590678,0.893877551
33.13469388,9.613802083,31.89720574,0.986367181,15.10418176,8.580551442,0.914285714
33.13469388,9.617557484,31.35634025,1.109507057,11.89771802,8.295073878,0.934693878
33.13469388,9.621659331,29.90348845,1.001331146,14.23560791,8.218438088,0.955102041
33.13469388,9.62608887,31.76855145,0.951887315,14.39523007,8.546734043,0.975510204
33.13469388,9.630827349,34.04341008,0.979661613,13.3776279,8.478762664,0.995918367
33.13469388,9.635856014,32.51837379,0.969185361,16.77175912,7.632498894,1.016326531
33.13469388,9.641156114,26.58620544,1.016354847,14.53231303,8.372359524,1.036734694
33.13469388,9.646708894,32.37029416,0.966278406,12.94375723,8.608951854,1.057142857
33.13469388,9.652495603,27.29493273,0.891928859,14.96814785,8.382712923,1.07755102
33.13469388,9.658497486,26.69536965,0.924948956,13.28457229,8.685062886,1.097959184
33.13469388,9.664695792,31.61044306,0.975189138,15.09201671,8.591665035,1.118367347
33.13469388,9.671071767,27.73207428,0.996028992,13.42508391,8.210722335,1.13877551
33.13469388,9.677606659,25.4476205,0.990652943,15.01967347,8.77484672,1.159183673
33.13469388,9.684281714,24.77288462,0.974683943,13.22695652,8.273602864,1.179591837
33.13469388,9.69107818,30.30375329,1.021246248,14.97518594,8.189227329,1.2
33.93795918,10.2683399,30.00221884,0.982559419,13.30131458,8.283982376,0.2
33.93795918,10.24729028,26.93074615,0.955524153,13.11326162,8.271480572,0.220408163
33.93795918,10.22728644,26.88945936,0.955440369,14.77624068,8.107302761,0.240816327
33.93795918,10.20830883,26.29006573,1.027141195,13.55014788,8.333284717,0.26122449
33.93795918,10.19033787,28.65011085,0.933813469,13.8393261,8.450168256,0.281632653
33.93795918,10.17335402,24.76826003,0.807850521,13.64206812,7.790420436,0.302040816
33.93795918,10.15733772,26.95578014,1.070718609,14.10169279,8.255076908,0.32244898
33.93795918,10.14226942,27.06508877,1.036166141,12.67727709,8.531131584,0.342857143
33.93795918,10.12812955,28.79512949,0.964840824,13.6282424,8.484292825,0.363265306
33.93795918,10.11489856,29.21890978,0.97031349,12.95591541,7.615769782,0.383673469
33.93795918,10.10255689,28.19525857,0.994822507,13.30424243,8.516206898,0.404081633
33.93795918,10.09108499,30.84833748,0.975447214,15.22662204,8.591439846,0.424489796
33.93795918,10.0804633,28.85647787,1.055571102,12.46386405,8.136039684,0.444897959
33.93795918,10.07067226,31.77394703,0.946850607,12.75692407,8.812118408,0.465306122
33.93795918,10.06169232,25.77855579,0.991760624,12.53340689,8.68123312,0.485714286
33.93795918,10.05350392,25.17163205,1.010838696,14.36954601,8.944955195,0.506122449
33.93795918,10.04608751,29.93619141,0.94590576,14.74274707,8.236174994,0.526530612
33.93795918,10.03942352,26.85080129,1.022738143,15.89107143,8.666330376,0.546938776
33.93795918,10.0334924,26.99054992,0.924593312,14.18521866,8.169667688,0.567346939
33.93795918,10.02827459,30.51990075,1.014334511,13.82412483,8.272228925,0.587755102
33.93795918,10.02375054,28.2113932,0.940985267,13.65967496,8.312321702,0.608163265
33.93795918,10.01990069,30.53802499,1.050918281,13.49762538,8.475044969,0.628571429
33.93795918,10.01670548,29.19440681,1.076564675,14.35329778,8.567140396,0.648979592
33.93795918,10.01414536,24.74947826,0.951845048,12.1151577,8.614891537,0.669387755
33.93795918,10.01220077,26.18540006,0.987818043,15.32845213,8.480661369,0.689795918
33.93795918,10.01085216,32.10760691,0.948737379,15.60462672,8.066355963,0.710204082
33.93795918,10.01007996,25.87413744,0.865913703,13.86372692,8.37830375,0.730612245
33.93795918,10.00986462,27.83546888,1.007955054,14.6070675,8.026587864,0.751020408
33.93795918,10.01018658,29.31285263,0.88754487,14.7361666,8.289716563,0.771428571
33.93795918,10.0110263,27.2167964,0.911422135,13.08377415,8.610521734,0.791836735
33.93795918,10.0123642,32.03314078,1.035725049,14.74392577,8.62382496,0.812244898
33.93795918,10.01418073,28.0159582,0.986079482,14.98999398,8.723182854,0.832653061
33.93795918,10.01645635,31.58776324,0.983347587,13.74512412,8.162965201,0.853061224
33.93795918,10.01917148,31.26541427,1.003573036,14.37054155,8.611794482,0.873469388
33.93795918,10.02230658,29.38468819,0.956632634,12.95216163,7.977122483,0.893877551
33.93795918,10.02584208,29.61907785,0.888497767,13.61355872,8.122230191,0.914285714
33.93795918,10.02975844,29.97020518,0.957451292,12.52777037,8.326355739,0.934693878
33.93795918,10.03403609,33.31853542,1.029437923,14.6176414,8.327495857,0.955102041
33.93795918,10.03865547,31.02459624,0.953236021,14.14947769,8.526703533,0.975510204
33.93795918,10.04359704,23.89007853,1.018690169,13.95432183,8.434337819,0.995918367
33.93795918,10.04884123,31.17862729,1.048127805,14.58584383,7.560622037,1.016326531
33.93795918,10.05436849,28.4198893,0.982537486,13.56316705,7.711491186,1.036734694
33.93795918,10.06015925,29.23854405,0.920431068,13.95047198,7.883468882,1.057142857
33.93795918,10.06619398,30.94996292,1.060386935,13.02953279,8.705354024,1.07755102
33.93795918,10.0724531,28.11239102,0.941544869,14.96115363,8.048937303,1.097959184
33.93795918,10.07891706,31.58254709,1.003188712,13.77747203,8.128830499,1.118367347
33.93795918,10.0855663,32.5807962,1.01487519,14.06753627,8.642617017,1.13877551
33.93795918,10.09238127,26.60772638,1.073314975,14.30764279,8.347076351,1.159183673
33.93795918,10.09934242,26.84171552,0.992814679,13.61771671,8.221070631,1.179591837
33.93795918,10.10643017,28.45760353,1.030645723,15.372828,8.462777138,1.2
34.74122449,10.73470568,28.85424656,0.937464445,13.07142224,8.633894256,0.2
34.74122449,10.71270003,25.60033645,1.057759497,16.20197911,8.40677119,0.220408163
34.74122449,10.69178766,28.44700063,0.945064837,13.7305894,7.987988319,0.240816327
34.74122449,10.67194812,27.84521054,0.980745712,16.02484808,8.321694227,0.26122449
34.74122449,10.65316097,30.78176264,0.960594185,15.27510527,8.169983104,0.281632653
34.74122449,10.63540575,28.96396249,1.005382339,14.62073159,8.521742141,0.302040816
34.74122449,10.61866202,31.87587801,0.929740628,14.92101164,8.439715983,0.32244898
34.74122449,10.60290935,26.86027546,1.003689288,13.59533031,8.621392838,0.342857143
34.74122449,10.58812728,30.81335379,0.991630291,14.67782773,8.38756509,0.363265306
34.74122449,10.57429536,27.77468831,0.985012706,15.5290268,9.010487061,0.383673469
34.74122449,10.56139317,29.95257918,0.980516868,13.93436361,8.477251829,0.404081633
34.74122449,10.54940024,27.1084201,0.936209719,12.56728764,8.575644303,0.424489796
34.74122449,10.53829613,30.39226695,1.002566831,14.20020293,8.325941735,0.444897959
34.74122449,10.52806041,31.98380045,1.026575066,14.09846526,8.368262974,0.465306122
34.74122449,10.51867262,29.57023896,1.001706045,14.20646435,8.824745506,0.485714286
34.74122449,10.51011232,28.66598113,0.886057673,12.66206855,8.326664028,0.506122449
34.74122449,10.50235906,29.12802424,1.019901326,14.70948838,8.916965477,0.526530612
34.74122449,10.49539241,30.46870113,1.008920583,12.79280191,7.877147146,0.546938776
34.74122449,10.48919191,30.92754566,0.937108285,13.25182536,7.980681287,0.567346939
34.74122449,10.48373712,29.19413838,0.906377397,13.6002005,8.077940897,0.587755102
34.74122449,10.4790076,28.29620922,0.962409822,13.81256159,8.663854983,0.608163265
34.74122449,10.4749829,25.46748579,0.973722328,12.39733373,8.492030453,0.628571429
34.74122449,10.47164257,28.72773739,1.018997197,13.84368003,8.298522015,0.648979592
34.74122449,10.46896618,27.62436324,1.050411753,13.60964095,7.884131908,0.669387755
34.74122449,10.46693327,29.30906637,0.940530753,13.51952916,8.963936294,0.689795918
34.74122449,10.4655234,28.35012407,0.947232753,13.90600016,8.474589653,0.710204082
34.74122449,10.46471613,27.51573038,0.935610513,13.36079073,8.273333176,0.730612245
34.74122449,10.46449101,31.57889886,0.89118939,15.38214827,8.538611773,0.751020408
34.74122449,10.4648276,29.00870158,0.936479746,12.01006649,8.581887011,0.771428571
34.74122449,10.46570545,27.95245308,1.009801239,13.57826761,9.089062095,0.791836735
34.74122449,10.46710412,33.28432663,0.974250961,13.60098124,8.122187625,0.812244898
34.74122449,10.46900315,28.88379179,0.959037549,13.1668595,7.986120978,0.832653061
34.74122449,10.47138212,28.7406453,0.972881548,14.28922833,8.237964026,0.853061224
34.74122449,10.47422057,28.40110169,0.942834164,14.9322996,7.889061237,0.873469388
34.74122449,10.47749806,28.20396442,0.978769753,14.318375,8.317615114,0.893877551
34.74122449,10.48119414,28.48031791,0.935714849,14.44114588,8.187365646,0.914285714
34.74122449,10.48528836,30.91486463,0.924275213,12.93422502,8.670916307,0.934693878
34.74122449,10.48976029,31.76760561,0.995420642,13.68234152,8.514813315,0.955102041
34.74122449,10.49458948,26.02141844,1.060874763,13.63106631,7.960752723,0.975510204
34.74122449,10.49975548,28.48578867,0.992131594,14.83501763,8.441498103,0.995918367
34.74122449,10.50523785,28.51777525,0.935462933,13.95896797,8.154957101,1.016326531
34.74122449,10.51101615,27.57943966,1.014451241,14.80365812,8.277938533,1.036734694
34.74122449,10.51706992,29.29083741,0.993917413,12.5755197,7.958150452,1.057142857
34.74122449,10.52337873,30.28904157,0.956986841,14.38366818,8.815130229,1.07755102
34.74122449,10.52992212,27.14450346,1.005664528,14.98317962,8.340693608,1.097959184
34.74122449,10.53667966,26.09972493,0.990458545,12.2591026,8.82409295,1.118367347
34.74122449,10.5436309,27.76900347,0.954322044,13.81074748,8.354457293,1.13877551
34.74122449,10.55075539,31.67188227,1.011647187,16.46317562,8.674704626,1.159183673
34.74122449,10.55803269,31.07456335,1.023789675,14.18250371,8.28300267,1.179591837
34.74122449,10.56544236,27.53040232,0.964825794,14.87037875,8.369626561,1.2
35.5444898,11.24783004,30.27691252,0.963780817,14.80182413,8.832588877,0.2
35.5444898,11.22477252,27.73080316,0.931984135,14.7479342,8.75162264,0.220408163
35.5444898,11.20286053,30.9708878,1.048418121,15.30801369,8.456661741,0.240816327
35.5444898,11.18207265,31.60008113,0.990540111,13.50754566,8.002322723,0.26122449
35.5444898,11.16238745,28.24752488,0.96843413,14.26454328,8.108388522,0.281632653
35.5444898,11.14378353,26.74436247,0.991125145,12.3910993,8.275239926,0.302040816
35.5444898,11.12623944,29.78829396,0.963307558,13.36158144,8.416242794,0.32244898
35.5444898,11.10973378,33.37249323,1.051432465,12.7733773,8.387629947,0.342857143
35.5444898,11.09424512,32.11505602,0.917311944,14.63093527,8.248333755,0.363265306
35.5444898,11.07975203,32.01845336,0.985239303,14.76527317,8.055117903,0.383673469
35.5444898,11.0662331,27.38977535,1.050549834,16.42396283,8.699881096,0.404081633
35.5444898,11.05366691,29.69704797,0.94096597,13.19986344,8.397467486,0.424489796
35.5444898,11.04203202,31.050651,0.976665571,14.10594246,8.649696343,0.444897959
35.5444898,11.03130702,28.90080253,0.92428888,14.3447771,8.648217493,0.465306122
35.5444898,11.02147049,30.49571673,0.990911423,13.54538435,7.90432802,0.485714286
35.5444898,11.01250101,31.18770865,0.927699884,14.27020548,8.410885326,0.506122449
35.5444898,11.00437714,30.09560535,0.881635781,10.72259664,8.074296663,0.526530612
35.5444898,10.99707748,25.59456628,1.034414009,14.5819192,8.515298749,0.546938776
35.5444898,10.99058059,28.11543418,0.94209002,15.14488913,8.250201492,0.567346939
35.5444898,10.98486506,31.62979079,0.921690635,14.72477897,8.733847807,0.587755102
35.5444898,10.97990947,28.42662493,0.993073441,13.75509366,8.267094394,0.608163265
35.5444898,10.97569238,26.73809393,0.926068721,12.83605968,8.54624064,0.628571429
35.5444898,10.97219239,27.48045828,1.017297943,14.83540272,8.052055795,0.648979592
35.5444898,10.96938806,27.4732173,0.892914024,14.90351922,8.297924177,0.669387755
35.5444898,10.96725798,28.0759655,0.91586012,13.22912261,8.534001743,0.689795918
35.5444898,10.96578072,30.72355161,0.958395164,12.27463028,8.033146584,0.710204082
35.5444898,10.96493486,26.26223138,1.003750624,14.14192596,8.433708955,0.730612245
35.5444898,10.96469898,27.74466521,0.997105728,14.398966,8.391952123,0.751020408
35.5444898,10.96505165,30.87571845,1.017653254,14.52586643,8.086039686,0.771428571
35.5444898,10.96597147,29.875538,1.034982893,14.61414678,7.943367017,0.791836735
35.5444898,10.96743699,30.58692982,1.024111511,13.72667698,8.582660176,0.812244898
35.5444898,10.9694268,31.61782392,1.033551332,13.28712836,8.632594781,0.832653061
35.5444898,10.97191949,31.08134688,0.966124466,15.18203639,8.294086216,0.853061224
35.5444898,10.97489361,28.89383779,0.999333141,14.33228666,8.553895472,0.873469388
35.5444898,10.97832777,28.33160359,1.065819363,15.22642429,8.589517984,0.893877551
35.5444898,10.98220052,27.28069049,0.947984285,15.09178796,8.565037954,0.914285714
35.5444898,10.98649045,27.86163632,0.967291448,12.67738388,8.432407585,0.934693878
35.5444898,10.99117614,26.68917526,0.953194565,14.68366165,8.110542173,0.955102041
35.5444898,10.99623617,34.17753875,1.007515264,14.4105546,7.901145933,0.975510204
35.5444898,11.00164911,28.82623389,0.994616763,12.76406154,7.86922741,0.995918367
35.5444898,11.00739354,29.62633348,0.909684479,15.56307929,8.557628723,1.016326531
35.5444898,11.01344804,30.32630537,0.99279655,13.06924879,8.710904844,1.036734694
35.5444898,11.01979118,30.94724271,0.897637262,15.3531815,8.338049191,1.057142857
35.5444898,11.02640155,31.00800213,0.995922427,13.68223073,8.054410585,1.07755102
35.5444898,11.03325773,28.98889109,0.962584869,14.42114094,8.294172768,1.097959184
35.5444898,11.04033828,29.20957534,0.993609319,13.20469857,8.537641918,1.118367347
35.5444898,11.04762179,25.17256596,0.933319741,14.24342635,8.689957633,1.13877551
35.5444898,11.05508684,30.60091783,1.024485213,14.38263816,8.453208869,1.159183673
35.5444898,11.062712,29.95085858,0.97983813,15.2569702,8.614191183,1.179591837
35.5444898,11.07047585,27.299059,0.956631164,13.58645269,8.621849737,1.2
36.3477551,11.81011192,30.06211074,1.064288358,15.24328922,8.049657253,0.2
36.3477551,11.78590174,32.08981948,0.881047469,13.94400293,8.022879432,0.220408163
36.3477551,11.76289437,27.68353244,0.965736722,15.14527997,7.931370506,0.240816327
36.3477551,11.7410673,27.71944309,1.01473414,13.74471082,8.053644713,0.26122449
36.3477551,11.72039804,29.00397294,0.985753471,15.93771415,8.042037682,0.281632653
36.3477551,11.70086409,27.1253934,1.040396612,14.50339677,8.724274867,0.302040816
36.3477551,11.68244298,27.35753635,0.952515403,13.58772614,8.118083302,0.32244898
36.3477551,11.66511219,28.5929155,1.022238511,15.28480496,8.612342493,0.342857143
36.3477551,11.64884925,30.74376778,0.949424993,15.75684019,8.542798857,0.363265306
36.3477551,11.63363165,31.79264717,0.951513386,14.21791183,8.598146896,0.383673469
36.3477551,11.61943691,27.08278965,1.066468881,15.61999701,8.463496016,0.404081633
36.3477551,11.60624252,30.29215834,1.02817624,14.70378749,8.303587113,0.424489796
36.3477551,11.594026,31.97327587,0.948051004,14.78856308,8.235723406,0.444897959
36.3477551,11.58276486,29.65013881,0.848051237,13.57208524,8.360409633,0.465306122
36.3477551,11.5724366,32.15642915,0.984485615,14.25620417,8.488771926,0.485714286
36.3477551,11.56301873,32.3161213,0.985418566,14.14100434,8.215458986,0.506122449
36.3477551,11.55448875,28.81882054,1.017046441,13.3746925,8.812050477,0.526530612
36.3477551,11.54682417,26.14129359,1.045909448,15.45351845,8.525265394,0.546938776
36.3477551,11.54000251,30.9342585,0.973103748,12.46968434,8.569965215,0.567346939
36.3477551,11.53400126,25.42528462,0.999131617,12.97260874,7.983727474,0.587755102
36.3477551,11.52879793,30.86312092,0.841068869,12.6957773,7.863919367,0.608163265
36.3477551,11.52437003,27.88342608,1.004069041,14.50428269,7.862948421,0.628571429
36.3477551,11.52069507,29.04434292,0.922016406,12.85783355,8.197834579,0.648979592
36.3477551,11.51775055,30.47145084,0.978985871,14.99983452,7.930018328,0.669387755
36.3477551,11.51551399,31.8267831,0.977349295,13.8574185,7.849555324,0.689795918
36.3477551,11.51396288,27.73499563,0.955341385,12.52317007,8.710007049,0.710204082
36.3477551,11.51307473,32.33475184,0.930676976,14.18225421,8.254626433,0.730612245
36.3477551,11.51282706,27.53123222,0.982024262,13.12197446,8.994454089,0.751020408
36.3477551,11.51319737,29.51554782,1.024100574,15.41360791,8.053429711,0.771428571
36.3477551,11.51416316,31.12848142,0.904883283,14.43968358,8.582713307,0.791836735
36.3477551,11.51570195,29.94994098,1.032002826,14.11191379,8.131347816,0.812244898
36.3477551,11.51779123,30.63778366,0.961429592,15.69476009,8.288892974,0.832653061
36.3477551,11.52040853,27.50214914,0.901423054,12.56850461,8.316225074,0.853061224
36.3477551,11.52353133,26.98788502,0.948091498,15.65770266,8.628666183,0.873469388
36.3477551,11.52713716,33.27950175,0.958562482,13.24341834,8.542862602,0.893877551
36.3477551,11.53120351,28.96974121,0.94307046,15.05518662,8.780252108,0.914285714
36.3477551,11.5357079,29.8662333,1.037423033,15.92460178,8.122707572,0.934693878
36.3477551,11.54062783,26.34719899,1.018681243,13.60705083,8.460995701,0.955102041
36.3477551,11.54594081,28.51430827,1.023392669,15.91494527,8.450295014,0.975510204
36.3477551,11.55162434,26.50236666,0.915494363,14.07233966,8.746387766,0.995918367
36.3477551,11.55765594,31.3465525,0.971055703,14.61771623,8.226952037,1.016326531
36.3477551,11.5640131,26.07278657,1.012313661,14.93461958,8.571999218,1.036734694
36.3477551,11.57067334,26.3844744,0.933744318,13.52244402,8.358524632,1.057142857
